@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric

@data
476,'2018/07/12 22:25:23:542',12,377.092651,417.779541,41.871223,481.359467,381.788757,62.038914,404.239838,365.616272,65.93161,321.756348,378.49176,63.555122,384.05545,429.107422,46.728844,0.3
477,'2018/07/12 22:25:23:596',12,373.787872,418.742401,42.050854,477.135864,382.998474,62.222176,399.721924,366.766846,66.134224,317.439697,379.881927,63.725151,380.823273,430.07608,46.900154,0.3
478,'2018/07/12 22:25:23:652',12,372.277832,418.570435,42.082115,474.896484,382.858307,62.263885,397.147552,366.706116,66.178314,315.091705,379.981964,63.746529,379.14975,429.947327,46.901371,0.3
479,'2018/07/12 22:25:23:707',12,370.678894,418.033936,42.014778,473.589783,382.759399,62.265205,395.722534,366.552185,66.2052,313.841675,379.73291,63.770649,377.556976,429.528442,46.851685,0.3
480,'2018/07/12 22:25:23:760',12,369.699707,417.873688,42.106941,472.459595,382.044373,62.369873,394.411621,365.791748,66.274231,312.74292,379.069305,63.852943,376.643951,429.254211,46.997295,0.3
481,'2018/07/12 22:25:23:816',12,367.979004,417.443481,42.257629,471.271057,381.292267,62.492779,393.229736,364.8237,66.368858,311.615662,378.056152,63.967113,375.007477,428.644348,47.1922,0.3
482,'2018/07/12 22:25:23:873',12,368.066559,417.542999,42.402294,471.442993,381.111328,62.576061,393.406647,364.652893,66.423927,311.911896,377.970825,64.027351,374.933624,428.561279,47.32761,0.3
483,'2018/07/12 22:25:23:928',12,369.450226,418.361389,42.53558,473.483093,382.180725,62.649521,395.49939,365.821503,66.538567,314.067688,379.189484,64.16423,376.445404,429.310303,47.445824,0.3
484,'2018/07/12 22:25:23:983',12,370.702515,419.187988,42.641968,474.688477,383.314636,62.66161,396.594727,366.690155,66.598213,315.224487,380.00885,64.235435,377.81546,430.012421,47.568287,0.3
485,'2018/07/12 22:25:24:039',12,372.003479,420.09491,42.6222,475.033936,384.120392,62.649696,396.72998,367.403259,66.607384,315.58371,381.130463,64.237823,379.655792,430.761597,47.65818,0.3
486,'2018/07/12 22:25:24:096',12,372.909973,420.860657,42.599346,475.277374,385.761078,62.6339,396.77417,368.572021,66.657791,315.540649,382.712402,64.240921,380.766357,431.569763,47.653385,0.3
487,'2018/07/12 22:25:37:899',13,387.972778,427.088104,46.216785,481.401428,387.125763,62.691338,412.398743,369.779602,68.296486,336.700714,367.160828,67.717865,267.164368,370.223938,62.229927,0.4
488,'2018/07/12 22:25:37:956',13,389.354767,427.146942,46.141739,481.702911,387.057678,62.622383,412.650665,369.732941,68.247643,336.645721,366.984863,67.686516,266.218811,370.277954,62.186108,0.4
489,'2018/07/12 22:25:38:012',13,390.902496,426.815521,46.163067,482.053223,386.387085,62.522301,412.808929,369.093719,68.138313,336.879761,366.540405,67.586784,266.03064,370.112549,62.097603,0.4
490,'2018/07/12 22:25:38:067',13,391.019226,425.725433,46.176147,482.263031,385.048615,62.44294,412.614349,368.139587,68.029297,336.820129,366.012878,67.461151,266.092407,369.983887,61.962822,0.4
491,'2018/07/12 22:25:38:123',13,389.562561,426.456726,45.951916,483.446625,384.976746,62.391464,413.654724,368.187561,67.999779,337.81958,366.22229,67.442749,267.107483,370.341858,61.951439,0.4
492,'2018/07/12 22:25:38:181',13,389.67865,428.861328,45.543102,486.095428,386.474701,62.215477,416.459534,369.599915,67.88488,340.482178,367.600159,67.376511,269.288757,371.711304,61.916359,0.4
493,'2018/07/12 22:25:38:235',13,389.543274,431.278442,45.070305,486.70459,387.717834,62.092594,417.010559,370.75116,67.804535,340.848328,368.927063,67.323914,269.272095,373.101013,61.87204,0.4
494,'2018/07/12 22:25:38:290',13,386.20108,432.447601,44.836212,483.340332,388.382233,62.073326,413.299286,371.502075,67.759743,337.022186,369.769348,67.240067,265.424866,373.984467,61.739616,0.4
495,'2018/07/12 22:25:38:348',13,384.526825,432.173584,44.680012,477.585693,388.039368,62.14957,407.205627,371.156219,67.785774,330.956543,369.42569,67.201447,259.649902,373.59967,61.637589,0.4
496,'2018/07/12 22:25:38:405',13,382.595123,431.175507,44.80323,474.178986,387.2388,62.337734,403.344147,370.558472,67.931061,327.149658,368.90567,67.286911,256.210236,373.254425,61.666874,0.4
497,'2018/07/12 22:25:38:461',13,381,429.930725,44.924435,472.953552,386.231781,62.414139,402.291748,369.363281,68.010162,326.183533,367.491821,67.373459,255.257568,371.667664,61.767593,0.4
498,'2018/07/12 22:25:38:519',13,381.40744,428.717407,45.068981,475.710876,385.239288,62.403156,405.300323,368.169342,68.022057,329.269775,366.070923,67.417435,258.195282,370.23291,61.852215,0.4
499,'2018/07/12 22:25:38:575',13,385.106812,428.856354,45.089325,480.839508,385.440552,62.280144,410.694641,368.260162,67.949089,334.65332,366.21521,67.40451,263.306396,370.428772,61.898575,0.4
500,'2018/07/12 22:25:38:630',13,381.254669,430.388428,45.049961,485.762939,387.923981,62.131447,415.665985,370.682861,67.819748,339.595978,368.625244,67.28244,268.139099,372.78064,61.776005,0.4
501,'2018/07/12 22:25:38:685',13,382.430328,433.044098,44.937241,487.280579,390.339081,62.032448,416.929291,373.199707,67.726334,340.763519,371.35437,67.185623,269.323853,375.637024,61.671238,0.4
502,'2018/07/12 22:25:38:741',13,379.86087,434.537903,44.893536,485.408875,392.11261,62.084404,414.725677,375.089355,67.75486,338.527588,373.366272,67.165329,267.298279,377.552063,61.596916,0.4
503,'2018/07/12 22:25:38:796',13,373.456024,434.827759,44.992363,480.006378,392.711975,62.298794,408.910553,375.966858,67.913239,332.732941,374.224518,67.246674,261.909363,378.353699,61.601677,0.4
504,'2018/07/12 22:25:38:852',13,370.339172,433.424744,45.039993,475.5224,391.57959,62.492531,404.21347,375.154114,68.094147,328.106567,373.412506,67.38858,257.7341,377.427979,61.705952,0.4
505,'2018/07/12 22:25:38:908',13,367.825165,430.432159,45.225304,472.910126,389.062378,62.738724,401.85907,372.523132,68.301407,325.983154,370.341827,67.562378,255.969864,373.850616,61.86142,0.4
506,'2018/07/12 22:25:38:966',13,368.095795,427.468018,45.507751,474.095398,385.882629,62.914463,403.388763,369.170288,68.462006,327.707458,366.805237,67.741531,257.677856,370.266296,62.075836,0.4
507,'2018/07/12 22:25:39:021',13,373.752869,424.850403,45.738674,478.473328,383.019592,63.069801,408.057404,366.514587,68.669899,332.537231,364.189209,68.014023,262.299622,367.787811,62.416214,0.4
508,'2018/07/12 22:25:39:079',13,379.440491,424.452332,45.812744,483.157562,382.108093,63.016945,412.887238,365.385559,68.647072,337.50412,363.146301,68.039864,267.01944,366.827393,62.501915,0.4
509,'2018/07/12 22:25:39:136',13,384.682129,426.948944,45.841225,489.540649,384.187286,62.807789,419.67926,366.967499,68.464325,344.31131,364.755859,67.924866,273.5383,368.480713,62.464237,0.4
510,'2018/07/12 22:25:39:188',13,386.555206,430.026154,45.815746,492.3125,387.28125,62.671623,422.259094,370.004211,68.370071,346.755402,368.250427,67.863373,275.884766,372.031708,62.423801,0.4
511,'2018/07/12 22:25:39:247',13,385.087677,433.12439,45.779579,491.102844,390.774048,62.619331,420.614532,373.529663,68.35318,344.946075,372.200897,67.840591,274.128174,375.911407,62.381508,0.4
512,'2018/07/12 22:25:39:303',13,385.730286,435.155701,45.605927,487.901337,392.715393,62.666466,417.053253,375.828064,68.432526,341.34848,374.508057,67.906097,270.624725,378.28894,62.425095,0.4
513,'2018/07/12 22:25:39:360',13,384.489014,435.541016,45.415874,483.217255,393.139313,62.805588,412.213867,376.510864,68.582924,336.456604,375.152313,68.033058,265.819214,378.741364,62.516853,0.4
514,'2018/07/12 22:25:39:415',13,376.08075,433.44635,45.388771,479.812042,391.301697,62.9627,408.382843,375.110535,68.675224,332.686249,373.809326,68.047913,262.556458,377.522827,62.45755,0.4
515,'2018/07/12 22:25:39:473',13,362.997467,429.214508,45.649754,478.425507,387.844696,63.12991,407.117004,371.515808,68.745148,331.580139,369.815491,68.056259,261.91745,373.460632,62.42741,0.4
516,'2018/07/12 22:25:39:529',13,363.385468,426.555756,45.752892,480.370728,385.334503,63.194099,409.334869,368.978149,68.814171,333.901703,367.147736,68.14238,264.193481,370.625183,62.534199,0.4
517,'2018/07/12 22:25:39:585',13,375.21936,425.462036,45.985558,483.55127,383.352722,63.222889,412.811768,366.697815,68.864517,337.566681,364.869629,68.238937,267.549438,368.444733,62.685242,0.4
518,'2018/07/12 22:25:39:639',13,380.862518,426.361542,45.819145,486.250671,383.276062,62.999924,415.82608,366.354309,68.669708,340.605469,364.516968,68.106613,270.259064,368.210236,62.622509,0.4
519,'2018/07/12 22:25:39:692',13,383.243286,429.345276,45.756088,489.363586,385.838257,62.76783,419.027985,368.724609,68.463676,343.703461,366.977722,67.947998,273.239868,371.192749,62.519005,0.4
520,'2018/07/12 22:25:39:750',13,385.111481,434.421143,45.589588,489.615875,391.159302,62.680424,418.973267,374.331299,68.454208,343.475403,372.883118,67.965233,272.857574,377.07959,62.538292,0.4
521,'2018/07/12 22:25:39:805',13,385.145294,437.57663,45.443138,487.509583,394.606018,62.722446,416.426575,378.059357,68.540771,340.767761,376.681091,68.040276,270.258026,380.656525,62.581734,0.4
522,'2018/07/12 22:25:39:862',13,384.49585,438.831696,45.340225,485.242371,395.649597,62.803619,413.054138,379.625549,68.663246,337.269653,378.198425,68.134323,266.805786,382.332458,62.632038,0.4
523,'2018/07/12 22:25:39:919',13,382.762573,438.140289,45.24173,483.224091,394.191467,62.955315,409.774963,379.043304,68.80925,333.900452,377.580231,68.228043,262.970032,381.758179,62.640934,0.4
524,'2018/07/12 22:25:39:973',13,379.70285,434.350006,45.163673,479.823425,390.21582,63.219189,405.166077,375.86673,68.983353,329.291687,374.06665,68.271896,258.817505,378.675476,62.543182,0.4
525,'2018/07/12 22:25:40:029',13,379.787018,431.374512,45.31052,479.111206,386.780426,63.387104,404.077881,372.457306,69.11396,328.059631,370.234039,68.368011,257.632141,375.218384,62.611256,0.4
526,'2018/07/12 22:25:40:087',13,380.349365,429.748505,45.415813,479.488281,384.886078,63.435265,404.486877,370.291748,69.141724,328.365356,367.9198,68.39389,257.917297,373.247681,62.645691,0.4
527,'2018/07/12 22:25:40:144',13,381.280121,429.546356,45.491936,479.943146,384.75946,63.43858,404.928894,369.98233,69.134102,328.934448,367.608276,68.382767,258.358093,373.049652,62.63699,0.4
528,'2018/07/12 22:25:40:198',13,382.141846,431.478699,45.578804,481.141663,386.132629,63.462719,405.759918,371.137238,69.118546,330.06424,368.832581,68.333893,259.453247,374.539429,62.577438,0.4
529,'2018/07/12 22:25:40:251',13,380.117645,435.91922,45.637581,483.455017,390.411133,63.46981,407.839905,375.227905,69.131729,332.345978,373.242859,68.345085,261.598328,378.956329,62.58791,0.4
530,'2018/07/12 22:25:40:308',13,379.541748,439.252106,45.493362,484.725128,394.017334,63.363991,409.289124,378.693787,69.08754,333.854462,376.928894,68.344421,262.70166,382.187439,62.610203,0.4
531,'2018/07/12 22:25:40:364',13,379.978821,440.546692,45.466045,485.017578,395.737518,63.382202,409.541779,380.337738,69.118164,334.093689,378.779327,68.370903,262.783325,383.775665,62.614391,0.4
532,'2018/07/12 22:25:40:419',13,379.332947,440.209137,45.538349,484.949158,395.867798,63.421314,409.607635,380.46228,69.153839,334.053772,378.808014,68.401917,262.578491,383.672913,62.629913,0.4
533,'2018/07/12 22:25:40:476',13,376.896881,437.494751,45.612213,484.445129,394.025909,63.541344,409.317413,378.514191,69.271622,333.692841,376.554504,68.50975,262.134155,381.18103,62.716698,0.4
534,'2018/07/12 22:25:40:533',13,373.783478,434.756714,45.688782,483.452332,391.412689,63.510803,408.544739,375.696594,69.222679,333.00592,373.421265,68.462875,261.468323,377.894043,62.68832,0.4
535,'2018/07/12 22:25:40:587',13,372.481171,432.42395,45.794659,482.562927,388.956787,63.603146,407.859009,373.484009,69.298599,332.343201,371.280823,68.54422,260.902222,375.676178,62.778976,0.4
536,'2018/07/12 22:25:40:644',13,377.160492,431.571228,45.751343,482.274323,387.26297,63.700348,407.548828,371.88092,69.384285,332.072723,369.672119,68.630455,260.616882,374.204163,62.874428,0.4
537,'2018/07/12 22:25:40:698',13,377.619873,430.922363,45.770596,482.272644,386.564453,63.726326,407.513336,371.234406,69.421326,332.01062,368.917053,68.672592,260.602692,373.42514,62.925087,0.4
538,'2018/07/12 22:25:40:753',13,378.117737,430.906799,45.808636,482.141418,386.393616,63.695427,407.243225,370.902435,69.378464,331.62439,368.645813,68.622643,260.29541,373.383942,62.874088,0.4
539,'2018/07/12 22:25:40:810',13,378.042664,431.158661,45.820427,482.004425,386.72229,63.639671,406.957703,371.005676,69.312111,331.295654,368.801239,68.543564,260.096832,373.59375,62.788651,0.4
540,'2018/07/12 22:25:40:866',13,376.80484,431.764832,45.779327,482.027588,387.473846,63.557167,406.900208,371.648132,69.212585,331.141449,369.432861,68.428848,260.156097,374.412354,62.666683,0.4
541,'2018/07/12 22:25:40:923',13,374.504822,432.416901,45.663971,482.157288,388.237854,63.523602,406.903046,372.476959,69.174744,331.179016,370.424011,68.380249,260.339722,375.48053,62.6096,0.4
542,'2018/07/12 22:25:40:981',13,373.223297,432.834473,45.569511,482.255615,388.724426,63.504448,407.044861,373.078186,69.164536,331.238281,371.042908,68.375771,260.582184,376.090179,62.610733,0.4
543,'2018/07/12 22:25:42:158',14,379.441437,439.156342,44.905766,480.64505,393.524475,62.926048,406.177246,377.776978,68.650192,329.521637,376.982269,67.94429,261.269653,381.379517,62.278324,0.4
544,'2018/07/12 22:25:42:214',14,376.201263,435.762848,44.990028,479.142334,390.107849,62.85273,404.157562,374.257324,68.490685,328.135529,373.183472,67.710686,260.181305,377.559326,62.009338,0.4
545,'2018/07/12 22:25:42:268',14,371.785278,431.036713,45.182144,481.944916,385.646729,62.865326,405.399445,370.641785,68.461609,330.143677,369.941589,67.592987,262.766174,374.873016,61.833786,0.4
546,'2018/07/12 22:25:42:326',14,377.124817,429.531342,45.136223,488.700226,383.194702,62.761063,409.649445,369.083862,68.429291,335.897705,369.257294,67.525513,268.94754,374.944946,61.769588,0.4
547,'2018/07/12 22:25:42:383',14,382.07608,430.501251,45.022461,495.670471,383.909363,62.473862,416.396545,369.858643,68.262779,342.697449,370.011414,67.440056,275.432312,375.834167,61.766022,0.4
548,'2018/07/12 22:25:42:438',14,382.665161,432.743988,44.714958,500.142609,386.473999,62.103664,421.347412,372.479187,67.995956,346.999451,372.364929,67.251595,279.33429,378.039154,61.628433,0.4
549,'2018/07/12 22:25:42:496',14,381.558105,435.111084,44.803856,499.802765,388.510406,62.12912,420.983459,374.223236,67.999947,346.286285,374.113495,67.24971,278.668091,379.799042,61.618805,0.4
550,'2018/07/12 22:25:42:553',14,378.107208,437.117279,44.758987,495.075958,390.291962,62.267132,415.878632,376.027039,68.112495,340.895752,375.979431,67.317734,273.499603,381.829407,61.635372,0.4
551,'2018/07/12 22:25:42:612',14,373.028076,438.394684,44.87067,489.275482,391.002808,62.486294,409.636658,376.720215,68.231995,334.63446,376.825073,67.359917,267.488647,382.811859,61.609142,0.4
552,'2018/07/12 22:25:42:666',14,370.904053,437.747131,44.882893,486.634277,390.558289,62.662949,406.611908,376.377289,68.336121,331.790009,376.401062,67.384468,264.922058,382.247589,61.561172,0.4
553,'2018/07/12 22:25:42:723',14,369.773315,435.148193,44.967049,488.942413,388.17804,62.893448,408.557953,373.989532,68.515709,333.94812,373.764771,67.502686,267.25946,379.540619,61.624947,0.4
554,'2018/07/12 22:25:42:781',14,373.086975,432.684418,45.063206,496.718628,385.612244,62.870499,416.564148,371.346527,68.548309,342.05542,371.021545,67.593887,275.058685,376.82605,61.778465,0.4
555,'2018/07/12 22:25:42:841',14,379.782593,430.572357,45.089371,507.375916,383.579651,62.676018,427.804749,369.185486,68.454811,353.292328,368.743286,67.604828,285.784943,374.588165,61.891705,0.4
556,'2018/07/12 22:25:42:897',14,384.036163,430.029694,45.017044,516.200867,383.246002,62.384518,437.024078,368.89621,68.264664,362.553711,368.466614,67.51149,294.63324,374.452942,61.893814,0.4
557,'2018/07/12 22:25:42:952',14,384.131836,430.423096,45.069317,519.685181,383.705566,62.336243,440.577148,369.486389,68.222321,366.047821,368.921875,67.48114,298.0401,375.144104,61.884113,0.4
558,'2018/07/12 22:25:43:007',14,380.537933,431.111511,45.152908,519.526672,384.645416,62.425816,440.073456,370.245789,68.290871,365.598328,369.968994,67.529205,297.675446,376.243835,61.918228,0.4
559,'2018/07/12 22:25:43:064',14,376.022125,432.396027,45.311684,514.466431,386.197021,62.704617,434.487457,371.759308,68.517021,359.883331,371.378174,67.683319,292.271088,377.638977,61.999752,0.4
560,'2018/07/12 22:25:43:120',14,371.214752,433.375061,45.409241,508.817719,387.22937,62.958233,428.282867,372.91745,68.722458,353.589172,372.553528,67.819656,286.314636,378.840942,62.065277,0.4
561,'2018/07/12 22:25:43:176',14,366.538757,433.525818,45.390553,503.995972,388.086395,63.123463,423.418213,373.75177,68.855362,348.620422,373.169769,67.902107,281.389862,378.946289,62.084492,0.4
562,'2018/07/12 22:25:43:233',14,366.003845,433.681122,45.304871,503.339722,388.368774,63.099579,422.880768,373.960449,68.851723,348.053131,373.277924,67.906921,280.684906,378.794098,62.091164,0.4
563,'2018/07/12 22:25:43:289',14,367.899811,433.823578,45.027504,506.650818,388.932587,62.802658,426.682281,374.227295,68.629105,351.703857,373.253967,67.744286,283.932983,378.605743,61.976864,0.4
564,'2018/07/12 22:25:43:346',14,371.74826,434.35968,44.600594,511.324921,390.205109,62.427082,431.842529,375.441254,68.346741,356.665161,374.265656,67.52356,288.465393,379.353058,61.793221,0.4
565,'2018/07/12 22:25:43:404',14,373.023346,435.124084,44.423599,512.146423,391.259155,62.346813,432.865662,376.382782,68.294243,357.519897,375.186829,67.485489,289.155273,380.125397,61.753841,0.4
566,'2018/07/12 22:25:43:461',14,371.345093,436.297241,44.489826,509.371338,392.591553,62.552673,429.953491,377.685516,68.444382,354.709351,376.534973,67.58226,286.45047,381.336517,61.795105,0.4
567,'2018/07/12 22:25:43:517',14,365.877716,436.050964,44.798233,504.917755,392.68454,62.957401,425.432861,377.588104,68.784271,350.14209,376.323914,67.869263,282.158051,380.920074,62.033318,0.4
568,'2018/07/12 22:25:43:571',14,366.032043,434.757385,45.081856,502.411194,391.123657,63.289402,422.963898,375.867371,69.126022,347.569489,374.294312,68.211761,279.435181,378.773956,62.368786,0.4
