@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
536,'2018/07/12 22:10:04:638',13,521.854004,355.147217,49.516682,447.41394,357.89917,68.240913,370.885376,349.304504,71.340179,328.039612,353.577393,68.7537,265.638245,349.536316,61.815002,5
537,'2018/07/12 22:10:04:693',13,521.523376,356.77063,49.453331,446.690338,359.389862,68.134064,370.068848,350.673462,71.224197,327.208771,354.736511,68.612518,265.069336,350.395325,61.660358,5
538,'2018/07/12 22:10:04:750',13,521.100037,357.279785,49.442627,445.970184,359.792297,68.100204,369.304047,351.064056,71.173035,326.455109,355.073547,68.548615,264.446808,350.721466,61.581238,5
539,'2018/07/12 22:10:04:806',13,520.778442,356.780151,49.466709,445.471924,358.608887,68.077293,368.675964,350.08551,71.120369,325.638489,354.07251,68.489914,263.877258,350.001953,61.491589,5
540,'2018/07/12 22:10:04:865',13,521.070435,356.467468,49.450562,445.540161,358.171112,68.042648,368.623199,349.622314,71.070091,325.569214,353.65683,68.4328,263.88559,349.527161,61.415871,5
541,'2018/07/12 22:10:04:918',13,521.597168,357.313934,49.379971,446.213837,359.079132,67.966621,369.063782,350.180359,71.007141,325.802246,354.005615,68.358978,264.174438,349.747681,61.340309,5
542,'2018/07/12 22:10:04:974',13,522.261963,358.502716,49.303131,446.957489,359.972839,67.881851,369.646271,350.714783,70.922318,326.338623,354.547638,68.268654,264.856506,350.073486,61.244411,5
543,'2018/07/12 22:10:05:030',13,522.971191,358.353821,49.27132,447.300232,359.981323,67.846107,369.956604,350.51181,70.863144,326.656128,354.361511,68.202652,265.329132,349.906067,61.163078,5
544,'2018/07/12 22:10:05:086',13,523.323975,358.296021,49.261497,447.424255,359.980591,67.825439,370.335449,351.06955,70.83551,326.762695,354.332581,68.153488,265.598419,349.848511,61.106876,5
545,'2018/07/12 22:10:05:141',13,523.469727,358.413086,49.260323,447.620361,360.391968,67.813446,370.478241,351.322693,70.820724,326.860474,354.615234,68.131775,265.778198,349.958069,61.080765,5
546,'2018/07/12 22:10:07:153',14,522.594849,355.538391,48.328594,459.139587,361.768463,66.59874,377.310181,354.208191,70.221809,322.364136,356.901947,67.685188,262.168579,355.066223,60.708534,5
547,'2018/07/12 22:10:07:207',14,522.640259,355.488495,48.387642,459.224243,361.088501,66.653603,376.999969,353.377441,70.278702,322.051636,356.347839,67.746101,262.070984,354.301025,60.762066,5
548,'2018/07/12 22:10:07:267',14,523.267578,355.650238,48.355614,459.495605,360.640869,66.67556,376.903503,352.878357,70.311447,321.604004,355.680969,67.776474,261.25769,353.926331,60.770611,5
549,'2018/07/12 22:10:07:322',14,524.013062,355.955048,48.26609,460.139557,360.97052,66.639267,376.962402,352.9021,70.313858,321.098389,355.628967,67.779732,259.717346,354.399078,60.738152,5
550,'2018/07/12 22:10:07:378',14,525.406006,356.193359,48.075653,460.810608,361.619507,66.58625,377.11438,353.306274,70.307045,320.29895,356.172119,67.776993,258.559387,355.087555,60.717449,5
551,'2018/07/12 22:10:07:436',14,526.415039,356.213501,47.874752,462.319092,362.351501,66.479111,378.245819,353.954437,70.28656,320.627869,357.021912,67.788689,258.238861,355.976685,60.743999,5
552,'2018/07/12 22:10:07:492',14,527.636536,355.67157,47.675476,464.094818,362.594055,66.380341,379.986572,354.220764,70.268738,322.182434,357.29538,67.81765,258.617279,356.401367,60.796738,5
553,'2018/07/12 22:10:07:549',14,527.917419,355.293274,47.595917,465.397797,362.678497,66.310272,381.185242,354.349854,70.257309,323.018768,357.504211,67.840294,258.853577,356.703552,60.83683,5
554,'2018/07/12 22:10:07:606',14,527.396545,354.702271,47.657299,465.322174,362.585632,66.314903,380.685333,354.39447,70.266022,322.355957,357.738403,67.842926,257.966492,357.149506,60.8158,5
555,'2018/07/12 22:10:07:661',14,525.534912,352.792664,47.904915,464.618866,361.889954,66.352486,379.066162,354.681396,70.281052,320.691406,358.723694,67.816971,256.183044,359.662079,60.730232,5
556,'2018/07/12 22:10:07:717',14,525.299622,351.999756,47.940407,465.318146,361.351135,66.306068,379.181152,354.712738,70.246635,320.841187,359.024872,67.774101,255.947266,360.229431,60.658905,5
557,'2018/07/12 22:10:07:772',14,524.654785,352.410278,47.980526,465.765442,361.186646,66.267853,379.338348,354.575653,70.222542,320.951752,359.018738,67.755577,255.951004,360.211578,60.637524,5
558,'2018/07/12 22:10:07:831',14,524.60321,352.517029,47.980865,465.735016,361.083282,66.266602,379.034576,354.662079,70.219498,320.798004,359.200256,67.746826,255.724075,360.249878,60.618656,5
559,'2018/07/12 22:10:07:886',14,524.366882,353.179596,47.979034,465.651489,361.049927,66.266426,378.802185,354.55365,70.215187,320.420807,358.853394,67.742996,255.396576,359.852722,60.603191,5
560,'2018/07/12 22:10:07:945',14,524.386841,353.131409,47.971134,465.563202,360.962067,66.265373,378.587189,354.524902,70.210808,320.382782,358.935425,67.737869,255.304596,359.864319,60.595245,5
561,'2018/07/12 22:10:08:002',14,524.168701,353.226929,47.982933,465.327789,360.77002,66.269196,378.211243,354.226685,70.201752,320.180481,358.246124,67.72937,255.249741,359.10675,60.582069,5
562,'2018/07/12 22:10:08:060',14,523.639343,353.172485,48.013241,464.39032,360.200806,66.28302,377.431152,353.820007,70.177078,319.547974,357.588898,67.694931,255.19693,357.966553,60.543941,5
563,'2018/07/12 22:10:08:113',14,522.217529,353.804535,48.034302,462.7771,359.908264,66.245918,375.951233,353.224152,70.09494,317.875366,355.703369,67.586418,254.465164,355.889832,60.421238,5
564,'2018/07/12 22:10:08:171',14,520.304993,354.879547,48.1446,459.882874,359.807526,66.280609,373.175781,352.473389,70.033493,315.245544,354.68988,67.476547,252.53717,354.30011,60.259361,5
565,'2018/07/12 22:10:08:230',14,518.605469,353.646271,48.323605,457.261444,359.215454,66.355682,370.274292,352.246155,70.01754,313.017334,355.026337,67.408226,250.98114,355.10141,60.158596,5
566,'2018/07/12 22:10:08:282',14,517.465698,348.90094,48.613789,455.5495,356.71521,66.494942,367.627167,352.040131,70.06002,311.652924,356.545807,67.379936,250.532928,358.127197,60.087257,5
567,'2018/07/12 22:10:08:337',14,517.438721,345.829803,48.681095,456.042297,354.09845,66.5224,367.824219,350.853516,70.074371,312.273499,355.659546,67.379807,251.36763,357.708191,60.072266,5
568,'2018/07/12 22:10:08:393',14,516.898193,347.295837,48.68457,455.930084,353.851074,66.509506,367.719727,350.550354,70.044434,312.254364,355.41449,67.343109,251.418259,357.04834,60.027039,5
569,'2018/07/12 22:10:08:450',14,516.436646,349.691711,48.67696,455.156616,354.46698,66.511108,367.09787,350.60321,70.004364,311.733643,355.170288,67.291443,251.122437,356.005371,59.957626,5
570,'2018/07/12 22:10:08:504',14,516.191589,350.507446,48.694355,454.630341,354.774536,66.523994,366.638519,350.517059,69.994095,311.2659,354.806091,67.2742,250.977432,355.347229,59.932858,5
571,'2018/07/12 22:10:08:560',14,516.024658,351.592651,48.670349,454.332703,354.998505,66.521233,366.535278,349.868408,69.970818,311.038635,353.567688,67.251793,251.020782,354.004578,59.903198,5
572,'2018/07/12 22:10:08:619',14,514.866272,353.742065,48.698795,452.451447,356.383057,66.524048,364.884064,350.161804,69.922043,309.443909,353.575928,67.182434,249.495819,353.496155,59.804413,5
573,'2018/07/12 22:10:08:675',14,514.514465,353.926208,48.759163,450.990204,356.595001,66.580284,363.551453,350.229279,69.937225,308.311462,353.549927,67.181915,248.43161,353.360901,59.785107,5
574,'2018/07/12 22:10:08:732',14,514.370361,352.546906,48.815777,450.48938,355.061035,66.599594,363.187775,348.917206,69.92662,307.930206,352.144806,67.158058,248.146805,352.098724,59.747128,5
575,'2018/07/12 22:10:08:790',14,514.628723,352.16156,48.805096,450.952515,354.476746,66.585953,363.876678,348.092682,69.921326,308.550018,351.299957,67.162064,248.541138,351.335815,59.760292,5
576,'2018/07/12 22:10:08:845',14,515.280762,353.827881,48.75005,452.079926,356.02771,66.530563,365.305817,348.88208,69.892776,310.032349,352.483948,67.154053,249.736465,352.422058,59.786823,5
577,'2018/07/12 22:10:08:901',14,515.935303,355.192902,48.744286,452.956299,357.445313,66.516197,366.728821,350.096924,69.894302,311.135315,353.666016,67.158478,250.524475,353.228821,59.800179,5
578,'2018/07/12 22:10:08:954',14,515.878784,354.846497,48.788071,453.11026,357.282837,66.527161,366.991272,350.117828,69.905861,311.378632,353.582092,67.169052,250.683014,353.098297,59.809578,5
579,'2018/07/12 22:10:09:013',14,515.48877,354.353394,48.815662,452.665436,356.809265,66.546143,366.675415,349.706909,69.918297,311.147034,353.133392,67.180206,250.389603,352.592102,59.819523,5
580,'2018/07/12 22:10:09:065',14,514.306946,354.961975,48.84618,451.748413,357.349304,66.550842,365.90451,350.014618,69.9198,310.343994,353.645569,67.179161,249.503326,352.891937,59.815247,5
581,'2018/07/12 22:10:09:123',14,513.983826,355.725952,48.83482,451.597961,358.105927,66.537773,365.874146,350.55957,69.916573,310.24765,354.274048,67.179237,249.302063,353.241943,59.818066,5
582,'2018/07/12 22:10:09:181',14,514.565186,355.656403,48.848137,452.309692,357.928223,66.549034,366.667419,350.420105,69.932663,311.00473,354.024658,67.200699,249.956604,353.045715,59.842293,5
583,'2018/07/12 22:10:09:240',14,515.264404,355.391937,48.845745,453.109619,357.665985,66.538925,367.523438,350.110962,69.929298,311.815247,353.647705,67.20163,250.674118,352.581299,59.845116,5
584,'2018/07/12 22:10:09:295',14,515.312988,355.640503,48.870636,453.256287,357.950684,66.547302,367.737366,350.292664,69.939095,311.963104,353.826416,67.207771,250.832825,352.645325,59.851768,5
585,'2018/07/12 22:10:09:351',14,515.375488,355.953888,48.887562,453.360321,358.358093,66.555107,367.909363,350.591858,69.947624,312.007172,353.960632,67.214478,250.955276,352.793732,59.85923,5
586,'2018/07/12 22:10:09:410',14,515.368774,355.847198,48.894714,453.483643,358.15094,66.55629,368.107239,350.354492,69.947533,312.202576,353.812805,67.22007,251.09317,352.604126,59.866035,5
587,'2018/07/12 22:10:09:467',14,515.363098,355.677582,48.896759,453.575592,357.951721,66.558052,368.294525,350.234558,69.955711,312.520508,353.467712,67.230949,251.164093,352.331177,59.879974,5
588,'2018/07/12 22:10:09:520',14,514.883728,355.955048,48.900955,453.442322,358.147675,66.547562,368.280975,350.36969,69.950256,312.50061,353.707886,67.228851,251.033707,352.456299,59.8811,5
589,'2018/07/12 22:10:09:576',14,514.291992,356.451416,48.894981,453.293488,358.499878,66.534218,368.25351,350.669006,69.948929,312.48645,354.116516,67.23407,250.919601,352.708191,59.89555,5
590,'2018/07/12 22:10:09:634',14,514.30304,356.483704,48.88324,453.369202,358.538635,66.527985,368.410187,350.786224,69.948853,312.602417,354.19342,67.236397,250.966751,352.706635,59.899849,5
591,'2018/07/12 22:10:09:689',14,514.338196,356.466949,48.873093,453.563416,358.499878,66.51609,368.607697,350.734894,69.943123,312.834015,354.126221,67.235107,251.091721,352.609406,59.900539,5
592,'2018/07/12 22:10:09:746',14,514.404846,356.521912,48.864868,453.628693,358.559814,66.511017,368.735474,350.792267,69.939667,312.961639,354.203094,67.232292,251.242432,352.676819,59.902321,5
593,'2018/07/12 22:10:09:803',14,514.353638,356.83606,48.847866,453.674683,359.132019,66.505226,368.932739,351.301025,69.945984,312.989014,354.656647,67.239395,251.385818,353.03949,59.920853,5
594,'2018/07/12 22:10:11:319',15,515.379028,357.458588,48.780319,453.46344,359.102509,66.569786,370.734497,352.558319,69.940399,320.978088,355.544861,67.233948,258.432678,353.19043,60.064865,5
595,'2018/07/12 22:10:11:378',15,516.654297,357.679382,48.643559,453.542694,360.527283,66.49913,370.610443,353.382568,69.88974,320.207855,355.934875,67.178253,255.841476,353.075317,59.915497,5
596,'2018/07/12 22:10:11:433',15,520.819275,355.815826,48.195808,454.835876,362.1922,66.362183,372.125763,354.1185,69.823357,321.051727,355.962952,67.153412,254.303574,352.726196,59.837498,5
597,'2018/07/12 22:10:11:492',15,522.064758,355.953857,48.012703,456.052002,362.943695,66.26165,373.581421,353.94574,69.775146,321.803864,355.555725,67.146584,254.365494,352.268188,59.838287,5
598,'2018/07/12 22:10:11:550',15,522.338501,356.312134,47.965679,455.929199,362.452209,66.246719,373.273682,353.084351,69.744682,320.57608,354.649414,67.125214,253.929443,351.922638,59.812153,5
599,'2018/07/12 22:10:11:607',15,521.565002,357.012939,47.987965,454.671753,362.406738,66.26107,371.783447,353.194946,69.739548,318.894684,354.726044,67.11055,252.685211,351.845795,59.776718,5
600,'2018/07/12 22:10:11:664',15,521.495239,357.437134,47.95644,454.742462,362.450348,66.230072,371.621368,353.172424,69.717377,318.744385,354.857605,67.095901,252.623596,351.931946,59.766918,5
601,'2018/07/12 22:10:11:723',15,521.856567,358.665863,47.878765,455.264404,363.810364,66.15741,372.05957,354.334229,69.67437,319.315674,355.86853,67.059921,253.161911,352.620972,59.748032,5
602,'2018/07/12 22:10:11:781',15,521.78125,359.487244,47.892414,454.917053,364.486267,66.161087,371.267029,355.051086,69.667496,318.811951,356.631195,67.040741,252.915894,353.29657,59.719513,5
603,'2018/07/12 22:10:11:839',15,521.880737,358.641022,47.927647,454.764862,362.888031,66.190887,370.541809,354.053345,69.674896,318.067047,355.645905,67.039352,252.777649,352.826782,59.70985,5
604,'2018/07/12 22:10:11:896',15,522.178223,356.99292,47.900581,455.139954,360.819824,66.173035,370.789764,352.531189,69.668304,318.056152,353.960632,67.035057,253.071442,351.392181,59.718422,5
605,'2018/07/12 22:10:11:951',15,522.173035,356.716858,47.891808,455.260132,360.429504,66.160461,370.869324,352.167542,69.660812,317.925354,353.69339,67.029282,253.192261,351.237183,59.723499,5
606,'2018/07/12 22:10:12:009',15,522.075928,357.980347,47.865013,455.506866,361.535034,66.127304,370.978882,353.189392,69.642303,317.753662,355.035889,67.012688,253.296219,352.469177,59.720711,5
607,'2018/07/12 22:10:12:066',15,522.130188,358.674438,47.857574,455.757965,362.177246,66.116043,371.165375,353.713196,69.636536,317.881042,355.680725,67.010483,253.493408,353.07251,59.723446,5
608,'2018/07/12 22:10:12:117',15,522.503967,358.228882,47.853378,455.963043,361.611267,66.130768,371.496063,353.335602,69.650185,318.13678,355.122406,67.02784,253.862213,352.663269,59.748943,5
609,'2018/07/12 22:10:12:169',15,522.596313,357.603241,47.857254,456.001587,360.812988,66.133621,371.580688,352.482117,69.651436,318.256073,354.31781,67.030212,254.062805,351.77832,59.758091,5
610,'2018/07/12 22:10:12:227',15,522.242798,357.856964,47.866657,455.983948,360.910156,66.12291,371.580292,352.784058,69.648865,318.009674,354.665222,67.025833,254.135391,352.044434,59.765564,5
611,'2018/07/12 22:10:12:286',15,522.019653,358.638,47.876217,456.291962,361.553864,66.112518,371.816864,353.445862,69.654205,318.049408,355.198303,67.034752,254.428314,352.647705,59.788818,5
612,'2018/07/12 22:10:12:339',15,522.260803,358.665131,47.886646,456.725983,361.501801,66.118462,372.244232,353.38855,69.664246,318.320557,355.266357,67.049911,254.807053,352.688599,59.807137,5
613,'2018/07/12 22:10:12:395',15,522.571594,358.405304,47.908901,457.140778,361.191956,66.13015,372.615875,353.141388,69.674736,318.655609,354.972229,67.056671,255.255341,352.413239,59.816013,5
614,'2018/07/12 22:10:12:451',15,522.254272,358.743408,47.917011,457.053864,361.481628,66.13102,372.548462,353.408569,69.679611,318.507996,355.243713,67.062241,255.161438,352.687561,59.825081,5
615,'2018/07/12 22:10:12:508',15,521.79541,359.408997,47.929455,456.67038,362.190704,66.14135,372.25531,354.064941,69.690117,318.074524,355.901489,67.072411,254.847443,353.31958,59.837914,5
616,'2018/07/12 22:10:12:558',15,521.676331,359.37384,47.948212,456.532288,362.102173,66.155342,372.182678,354.02594,69.694908,317.899841,355.97522,67.076752,254.814163,353.248291,59.836189,5
617,'2018/07/12 22:10:12:615',15,521.557068,358.843262,47.939209,456.54361,361.553772,66.142006,372.329132,353.481506,69.690536,317.921631,355.213959,67.072311,254.92305,352.365906,59.840675,5
618,'2018/07/12 22:10:12:672',15,521.316895,358.963928,47.945137,456.485901,361.524414,66.141579,372.359497,353.483765,69.688164,317.827271,355.198822,67.066368,254.940781,352.334534,59.836029,5
619,'2018/07/12 22:10:12:730',15,521.210815,359.133118,47.940018,456.563171,361.877991,66.134819,372.461884,353.55072,69.687119,317.775513,355.264832,67.064804,254.944717,352.350342,59.83392,5
620,'2018/07/12 22:10:12:785',15,521.113403,359.092834,47.955479,456.958832,361.995667,66.126389,372.857239,353.561188,69.693405,317.447998,354.991699,67.07103,255.151871,352.313843,59.849457,5
621,'2018/07/12 22:10:12:843',15,521.055664,358.940125,47.959831,457.336487,361.915894,66.118881,373.239166,353.413574,69.7015,317.471008,354.884644,67.087631,255.376923,352.26944,59.876976,5
622,'2018/07/12 22:10:12:900',15,520.607849,359.315186,47.95015,457.388275,362.552429,66.101952,373.253662,353.921387,69.712341,317.121216,355.841187,67.109047,255.075027,352.888245,59.905701,5
623,'2018/07/12 22:10:12:958',15,520.188293,360.358887,47.910568,457.678802,364.02594,66.064072,373.485413,355.215637,69.721703,317.00766,357.492249,67.131004,254.983734,354.33551,59.955177,5
624,'2018/07/12 22:10:13:016',15,520.134766,360.589844,47.90704,457.741821,364.380249,66.064148,373.478943,355.526428,69.733192,316.900879,357.907715,67.145416,254.932922,354.677979,59.974106,5
625,'2018/07/12 22:10:13:072',15,520.203003,360.123108,47.943104,457.759552,364.07135,66.082062,373.398346,355.49054,69.748093,316.824005,358.019043,67.159554,254.811676,354.806549,59.984459,5
626,'2018/07/12 22:10:13:128',15,520.245178,359.818237,47.959415,457.8302,363.782196,66.099548,373.383392,355.316589,69.765976,316.878052,357.975281,67.18055,254.84407,354.816467,60.00515,5
627,'2018/07/12 22:10:13:186',15,520.290527,359.700134,47.952465,458.062286,363.707611,66.100395,373.574402,355.306519,69.780205,317.117432,358.077576,67.201035,255.025803,354.849304,60.035267,5
628,'2018/07/12 22:10:13:245',15,520.202576,359.923523,47.959465,458.328674,363.747437,66.099358,373.81192,355.403687,69.788177,317.444641,358.21875,67.212715,255.330307,355.070557,60.057594,5
629,'2018/07/12 22:10:13:300',15,520.077393,360.022034,47.979195,458.555298,363.765594,66.098969,374.03772,355.437164,69.795372,317.682281,358.307495,67.224121,255.623306,355.206787,60.079365,5
630,'2018/07/12 22:10:13:357',15,519.965027,360.115112,47.997299,458.739136,363.744141,66.103424,374.157684,355.52179,69.805779,317.900909,358.427856,67.235931,255.801559,355.25708,60.096348,5
